replicate,confusion_pct,unique_pct
1294,7.5581,89.5349
1295,7.5581,89.5349
1296,7.5581,89.5349
1297,7.5581,89.5349
1298,7.5581,89.5349
1299,7.5581,89.5349
1300,7.5581,89.5349
1301,7.5581,89.5349
1302,7.5581,89.5349
1303,7.5581,89.5349
1304,7.5581,89.5349
1305,7.5581,89.5349
1306,7.5581,89.5349
1307,7.5581,89.5349
1308,7.5581,89.5349
1309,7.5581,89.5349
1310,7.5581,89.5349
1311,7.5581,89.5349
1312,7.5581,89.5349
1313,7.5581,89.5349
1314,7.5581,89.5349
1315,7.5581,89.5349
1316,7.5581,89.5349
1317,7.5581,89.5349
1318,8.1395,89.5349
1319,8.1395,89.5349
1320,8.1395,89.5349
1321,8.1395,89.5349
1322,8.1395,89.5349
1323,8.1395,89.5349
1324,8.1395,89.5349
1325,8.1395,89.5349
1326,8.1395,89.5349
1327,8.1395,89.5349
1328,8.1395,89.5349
1329,8.1395,89.5349
1330,8.1395,89.5349
1331,8.1395,89.5349
1332,8.1395,89.5349
1333,8.1395,89.5349
1334,8.1395,89.5349
1335,8.1395,89.5349
1336,8.1395,89.5349
1337,8.1395,89.5349
1338,8.1395,89.5349
1339,8.1395,89.5349
1340,8.1395,89.5349
1341,8.1395,89.5349
1342,8.1395,89.5349
1343,8.1395,89.5349
1344,8.1395,89.5349
1345,8.1395,89.5349
1346,8.1395,89.5349
1347,8.1395,89.5349
1348,8.1395,89.5349
1349,8.1395,89.5349
1350,8.1395,89.5349
1351,8.1395,89.5349
1352,8.1395,89.5349
1353,8.1395,89.5349
1354,8.1395,89.5349
1355,8.1395,89.5349
1356,8.1395,89.5349
1357,8.1395,89.5349
1358,8.1395,89.5349
1359,8.1395,89.5349
1360,8.1395,89.5349
1361,8.1395,89.5349
1362,8.1395,89.5349
1363,8.1395,89.5349
1364,8.1395,89.5349
1365,8.1395,89.5349
1366,8.1395,89.5349
1367,8.1395,89.5349
1368,8.1395,89.5349
1369,8.1395,89.5349
1370,8.1395,89.5349
1371,8.1395,89.5349
1372,8.1395,89.5349
1373,8.1395,89.5349
1374,8.1395,89.5349
1375,8.1395,89.5349
1376,8.1395,89.5349
1377,8.1395,89.5349
1378,8.1395,89.5349
1379,8.1395,89.5349
1380,8.1395,89.5349
1381,8.1395,89.5349
1382,8.1395,89.5349
1383,8.1395,89.5349
1384,8.1395,89.5349
1385,8.1395,89.5349
1386,8.1395,89.5349
1387,8.1395,89.5349
1388,8.1395,89.5349
1389,8.1395,89.5349
1390,8.1395,89.5349
1391,8.1395,89.5349
1392,8.1395,89.5349
1393,8.1395,89.5349
1394,8.1395,89.5349
1395,8.1395,89.5349
1396,8.1395,89.5349
1397,8.1395,89.5349
1398,8.1395,89.5349
1399,8.1395,89.5349
1400,8.1395,89.5349
1401,8.1395,89.5349
1402,8.1395,89.5349
1403,8.1395,89.5349
1404,8.1395,89.5349
1405,8.1395,89.5349
1406,8.1395,89.5349
1407,8.1395,89.5349
1408,8.1395,89.5349
1409,8.1395,89.5349
1410,8.1395,89.5349
1411,8.1395,89.5349
1412,8.1395,89.5349
1413,8.1395,89.5349
1414,8.1395,89.5349
1415,8.1395,89.5349
1416,8.1395,89.5349
1417,8.1395,89.5349
1418,8.1395,89.5349
1419,8.1395,89.5349
1420,8.1395,89.5349
1421,8.1395,89.5349
1422,8.1395,89.5349
1423,8.1395,89.5349
1424,8.1395,89.5349
1425,8.1395,89.5349
1426,8.1395,89.5349
1427,8.1395,89.5349
1428,8.1395,89.5349
1429,8.1395,89.5349
1430,8.1395,89.5349
1431,8.1395,89.5349
1432,8.1395,89.5349
1433,8.1395,89.5349
1434,8.1395,89.5349
1435,8.1395,89.5349
1436,8.1395,89.5349
1437,8.1395,89.5349
1438,8.1395,89.5349
1439,8.1395,89.5349
1440,8.1395,89.5349
1441,8.1395,89.5349
1442,8.1395,89.5349
1443,8.1395,89.5349
1444,8.1395,89.5349
1445,8.1395,89.5349
1446,8.1395,89.5349
1447,8.1395,89.5349
1448,8.1395,89.5349
1449,8.1395,89.5349
1450,8.1395,89.5349
1451,8.1395,89.5349
1452,8.1395,89.5349
1453,8.1395,89.5349
1454,8.1395,89.5349
1455,8.1395,89.5349
1456,8.1395,89.5349
1457,8.1395,89.5349
1458,8.1395,89.5349
1459,8.1395,89.5349
1460,8.1395,89.5349
1461,8.1395,89.5349
1462,8.1395,89.5349
1463,8.1395,89.5349
1464,8.1395,89.5349
1465,8.1395,89.5349
1466,8.1395,89.5349
1467,8.1395,89.5349
1468,8.1395,89.5349
1469,8.1395,89.5349
1470,8.1395,89.5349
1471,8.1395,89.5349
1472,8.1395,89.5349
1473,8.1395,89.5349
1474,8.1395,89.5349
1475,8.1395,89.5349
1476,8.1395,89.5349
1477,8.1395,89.5349
1478,8.1395,89.5349
1479,8.1395,89.5349
1480,8.1395,89.5349
1481,8.1395,89.5349
1482,8.1395,89.5349
1483,8.1395,89.5349
1484,8.1395,89.5349
1485,8.1395,89.5349
1486,8.1395,89.5349
1487,8.1395,89.5349
1488,8.1395,89.5349
1489,8.1395,89.5349
1490,8.1395,89.5349
1491,8.1395,89.5349
1492,8.1395,89.5349
1493,8.1395,89.5349
1494,8.1395,89.5349
1495,8.1395,89.5349
1496,8.1395,89.5349
1497,8.1395,89.5349
1498,8.1395,89.5349
1499,8.1395,89.5349
1500,8.1395,89.5349
1501,8.1395,89.5349
1502,8.1395,89.5349
1503,8.1395,89.5349
1504,8.1395,89.5349
1505,8.1395,89.5349
1506,8.1395,89.5349
1507,8.1395,89.5349
1508,8.1395,89.5349
1509,8.1395,89.5349
1510,8.1395,89.5349
1511,8.1395,89.5349
1512,8.1395,89.5349
1513,8.1395,89.5349
1514,8.1395,89.5349
1515,8.1395,89.5349
1516,8.1395,89.5349
1517,8.1395,89.5349
1518,8.1395,89.5349
1519,8.1395,89.5349
1520,8.1395,89.5349
1521,8.1395,89.5349
1522,8.1395,89.5349
1523,8.1395,89.5349
1524,8.1395,89.5349
1525,8.1395,89.5349
1526,8.1395,89.5349
1527,8.1395,89.5349
1528,8.1395,89.5349
1529,8.1395,89.5349
1530,8.1395,89.5349
1531,8.1395,89.5349
1532,8.1395,89.5349
1533,8.1395,89.5349
1534,8.1395,89.5349
1535,8.1395,89.5349
1536,8.1395,89.5349
1537,8.1395,89.5349
1538,8.1395,89.5349
1539,8.1395,89.5349
1540,8.1395,89.5349
1541,8.1395,89.5349
1542,8.1395,89.5349
1543,8.1395,89.5349
1544,8.1395,89.5349
1545,8.1395,89.5349
1546,8.1395,89.5349
1547,8.1395,89.5349
1548,8.1395,89.5349
1549,8.1395,89.5349
1550,8.1395,89.5349
1551,8.1395,89.5349
1552,8.1395,89.5349
1553,8.1395,89.5349
1554,8.1395,89.5349
1555,8.1395,89.5349
1556,8.1395,89.5349
1557,8.1395,89.5349
1558,8.1395,89.5349
1559,8.1395,89.5349
1560,8.1395,89.5349
1561,8.1395,89.5349
1562,8.1395,89.5349
1563,8.1395,89.5349
1564,8.1395,89.5349
1565,8.1395,89.5349
1566,8.1395,89.5349
1567,8.1395,89.5349
1568,8.1395,89.5349
1569,8.1395,89.5349
1570,8.1395,89.5349
1571,8.1395,89.5349
1572,8.1395,89.5349
1573,8.1395,89.5349
1574,8.1395,89.5349
1575,8.1395,89.5349
1576,8.1395,89.5349
1577,8.1395,89.5349
1578,8.1395,89.5349
1579,8.1395,89.5349
1580,8.1395,89.5349
1581,8.1395,89.5349
1582,8.1395,89.5349
1583,8.1395,89.5349
1584,8.1395,89.5349
1585,8.1395,89.5349
1586,8.1395,89.5349
1587,8.1395,89.5349
1588,8.1395,89.5349
1589,8.1395,89.5349
1590,8.1395,89.5349
1591,8.1395,89.5349
1592,8.1395,89.5349
1593,8.1395,89.5349
1594,8.1395,89.5349
1595,8.1395,89.5349
1596,8.1395,89.5349
1597,8.1395,89.5349
1598,8.1395,89.5349
1599,8.1395,89.5349
1600,8.1395,89.5349
1601,8.1395,89.5349
1602,8.1395,89.5349
1603,8.1395,89.5349
1604,8.1395,89.5349
1605,8.1395,89.5349
1606,8.1395,89.5349
1607,8.1395,89.5349
1608,8.1395,89.5349
1609,8.1395,89.5349
1610,8.1395,89.5349
1611,8.1395,89.5349
1612,8.1395,89.5349
1613,8.1395,89.5349
1614,8.1395,89.5349
1615,8.1395,89.5349
1616,8.1395,89.5349
1617,8.1395,89.5349
1618,8.1395,89.5349
1619,8.1395,89.5349
1620,8.1395,89.5349
1621,8.1395,89.5349
1622,8.1395,89.5349
1623,8.1395,89.5349
1624,8.1395,89.5349
1625,8.1395,89.5349
1626,8.1395,89.5349
1627,8.1395,89.5349
1628,8.1395,89.5349
1629,8.1395,89.5349
1630,8.1395,89.5349
1631,8.1395,89.5349
1632,8.1395,89.5349
1633,8.1395,89.5349
1634,8.1395,90.1163
1635,8.1395,90.1163
1636,8.1395,90.1163
1637,8.1395,90.1163
1638,8.1395,90.1163
1639,8.1395,90.1163
1640,8.1395,90.1163
1641,8.1395,90.1163
1642,8.1395,90.1163
1643,8.1395,90.1163
1644,8.1395,90.1163
1645,8.1395,90.1163
1646,8.1395,90.1163
1647,8.1395,90.1163
1648,8.1395,90.1163
1649,8.1395,90.1163
1650,8.1395,90.1163
1651,8.1395,90.1163
1652,8.1395,90.1163
1653,8.1395,90.1163
1654,8.1395,90.1163
1655,8.1395,90.1163
1656,8.1395,90.1163
1657,8.1395,90.1163
1658,8.1395,90.1163
1659,8.1395,90.1163
1660,8.1395,90.1163
1661,8.1395,90.1163
1662,8.1395,90.1163
1663,8.1395,90.1163
1664,8.1395,90.1163
1665,8.1395,90.1163
1666,8.1395,90.1163
1667,8.1395,90.1163
1668,8.1395,90.1163
1669,8.1395,90.1163
1670,8.1395,90.1163
1671,8.1395,90.1163
1672,8.1395,90.1163
1673,8.1395,90.1163
1674,8.1395,90.1163
1675,8.1395,90.1163
1676,8.1395,90.1163
1677,8.1395,90.1163
1678,8.1395,90.1163
1679,8.1395,90.1163
1680,8.1395,90.1163
1681,8.1395,90.1163
1682,8.1395,90.1163
1683,8.1395,90.1163
1684,8.1395,90.1163
1685,8.1395,90.1163
1686,8.1395,90.1163
1687,8.1395,90.1163
1688,8.1395,90.1163
1689,8.1395,90.1163
1690,8.1395,90.1163
1691,8.1395,90.1163
1692,8.1395,90.1163
1693,8.1395,90.1163
1694,8.1395,90.1163
1695,8.1395,90.1163
1696,8.1395,90.1163
1697,8.1395,90.1163
1698,8.1395,90.1163
1699,8.1395,90.1163
1700,8.1395,90.1163
1701,8.1395,90.1163
1702,8.1395,90.1163
1703,8.1395,90.1163
1704,8.1395,90.1163
1705,8.1395,90.1163
1706,8.1395,90.1163
1707,8.1395,90.1163
1708,8.1395,90.1163
1709,8.1395,90.1163
1710,8.1395,90.1163
1711,8.1395,90.1163
1712,8.1395,90.1163
1713,8.1395,90.1163
1714,8.1395,90.1163
1715,8.1395,90.1163
1716,8.1395,90.1163
1717,8.1395,90.1163
1718,8.1395,90.1163
1719,8.1395,90.1163
1720,8.1395,90.1163
1721,8.1395,90.1163
1722,8.1395,90.1163
1723,8.1395,90.1163
1724,8.1395,90.1163
1725,8.1395,90.1163
1726,8.1395,90.1163
1727,8.1395,90.1163
1728,8.1395,90.1163
1729,8.1395,90.1163
1730,8.1395,90.1163
1731,8.1395,90.1163
1732,8.1395,90.1163
1733,8.1395,90.1163
1734,8.1395,90.1163
1735,8.1395,90.1163
1736,8.1395,90.1163
1737,8.1395,90.1163
1738,8.1395,90.1163
1739,8.1395,90.1163
1740,8.1395,90.1163
1741,8.1395,90.1163
1742,8.1395,90.1163
1743,8.1395,90.1163
1744,8.1395,90.1163
1745,8.1395,90.1163
1746,8.1395,90.1163
1747,8.1395,90.1163
1748,8.1395,90.1163
1749,8.1395,90.1163
1750,8.1395,90.1163
1751,8.1395,90.1163
1752,8.1395,90.1163
1753,8.1395,90.1163
1754,8.1395,90.1163
1755,8.1395,90.1163
1756,8.1395,90.1163
1757,8.1395,90.1163
1758,8.1395,90.1163
1759,8.1395,90.1163
1760,8.1395,90.1163
1761,8.1395,90.1163
1762,8.1395,90.1163
1763,8.1395,90.1163
1764,8.1395,90.1163
1765,8.1395,90.1163
1766,8.1395,90.1163
1767,8.1395,90.1163
1768,8.1395,90.1163
1769,8.1395,90.1163
1770,8.1395,90.1163
1771,8.1395,90.1163
1772,8.1395,90.1163
1773,8.1395,90.1163
1774,8.7209,90.1163
1775,8.7209,90.1163
1776,8.7209,90.1163
1777,8.7209,90.1163
1778,8.7209,90.1163
1779,8.7209,90.1163
1780,8.7209,90.1163
1781,8.7209,90.1163
1782,8.7209,90.1163
1783,8.7209,90.1163
1784,8.7209,90.1163
1785,8.7209,90.1163
1786,8.7209,90.1163
1787,8.7209,90.1163
1788,8.7209,90.1163
1789,8.7209,90.1163
1790,8.7209,90.1163
1791,8.7209,90.1163
1792,8.7209,90.1163
1793,8.7209,90.1163
1794,8.7209,90.1163
1795,8.7209,90.1163
1796,8.7209,90.1163
1797,8.7209,90.1163
1798,8.7209,90.1163
1799,8.7209,90.1163
1800,8.7209,90.1163
1801,8.7209,90.1163
1802,8.7209,90.1163
1803,8.7209,90.1163
1804,8.7209,90.1163
1805,8.7209,90.1163
1806,8.7209,90.1163
1807,8.7209,90.1163
1808,8.7209,90.1163
1809,8.7209,90.1163
1810,8.7209,90.1163
1811,8.7209,90.1163
1812,8.7209,90.1163
1813,8.7209,90.1163
1814,8.7209,90.1163
1815,8.7209,90.1163
1816,8.7209,90.1163
1817,8.7209,90.1163
1818,8.7209,90.1163
1819,8.7209,90.1163
1820,8.7209,90.1163
1821,8.7209,90.1163
1822,8.7209,90.1163
1823,8.7209,90.1163
1824,8.7209,90.1163
1825,8.7209,90.1163
1826,8.7209,90.1163
1827,8.7209,90.1163
1828,8.7209,90.1163
1829,8.7209,90.1163
1830,8.7209,90.1163
1831,8.7209,90.1163
1832,8.7209,90.1163
1833,8.7209,90.1163
1834,8.7209,90.1163
1835,8.7209,90.1163
1836,8.7209,90.1163
1837,8.7209,90.1163
1838,8.7209,90.1163
1839,8.7209,90.1163
1840,8.7209,90.1163
1841,8.7209,90.1163
1842,8.7209,90.1163
1843,8.7209,90.1163
1844,8.7209,90.1163
1845,8.7209,90.1163
1846,8.7209,90.1163
1847,8.7209,90.1163
1848,8.7209,90.1163
1849,8.7209,90.1163
1850,8.7209,90.1163
1851,8.7209,90.1163
1852,8.7209,90.1163
1853,8.7209,90.1163
1854,8.7209,90.1163
1855,8.7209,90.1163
1856,8.7209,90.1163
1857,8.7209,90.1163
1858,8.7209,90.1163
1859,8.7209,90.1163
1860,8.7209,90.1163
1861,8.7209,90.1163
1862,8.7209,90.1163
1863,8.7209,90.1163
1864,8.7209,90.1163
1865,8.7209,90.1163
1866,8.7209,90.1163
1867,8.7209,90.1163
1868,8.7209,90.1163
1869,8.7209,90.1163
1870,8.7209,90.1163
1871,8.7209,90.1163
1872,8.7209,90.1163
1873,8.7209,90.1163
1874,8.7209,90.1163
1875,8.7209,90.1163
1876,8.7209,90.1163
1877,8.7209,90.1163
1878,8.7209,90.1163
1879,8.7209,90.1163
1880,8.7209,90.1163
1881,8.7209,90.1163
1882,8.7209,90.1163
1883,8.7209,90.1163
1884,8.7209,90.1163
1885,8.7209,90.1163
1886,8.7209,90.1163
1887,8.7209,90.1163
1888,8.7209,90.1163
1889,8.7209,90.1163
1890,8.7209,90.1163
1891,8.7209,90.1163
1892,8.7209,90.1163
1893,8.7209,90.1163
1894,8.7209,90.1163
1895,8.7209,90.1163
1896,8.7209,90.1163
1897,8.7209,90.1163
1898,8.7209,90.1163
1899,8.7209,90.1163
1900,8.7209,90.1163
1901,8.7209,90.1163
1902,8.7209,90.1163
1903,8.7209,90.1163
1904,8.7209,90.1163
1905,8.7209,90.1163
1906,8.7209,90.1163
1907,8.7209,90.1163
1908,8.7209,90.1163
1909,8.7209,90.1163
1910,8.7209,90.1163
1911,8.7209,90.1163
1912,8.7209,90.1163
1913,8.7209,90.1163
1914,8.7209,90.1163
1915,8.7209,90.1163
1916,8.7209,90.1163
1917,8.7209,90.1163
1918,8.7209,90.1163
1919,8.7209,90.1163
1920,8.7209,90.1163
1921,8.7209,90.1163
1922,8.7209,90.1163
1923,8.7209,90.1163
1924,8.7209,90.1163
1925,8.7209,90.1163
1926,8.7209,90.1163
1927,8.7209,90.1163
1928,8.7209,90.1163
1929,8.7209,90.1163
1930,8.7209,90.1163
1931,8.7209,90.1163
1932,8.7209,90.1163
1933,8.7209,90.1163
1934,8.7209,90.1163
1935,8.7209,90.1163
1936,8.7209,90.1163
1937,8.7209,90.1163
1938,8.7209,90.1163
1939,8.7209,90.1163
1940,8.7209,90.1163
1941,8.7209,90.1163
1942,8.7209,90.1163
1943,8.7209,90.1163
